fill_index,event_id,client_order_id,venue_order_id,trade_id,position_id,account_id,instrument_id,order_side,order_type,last_qty,last_px,commission,currency,liquidity_side,ts_event,ts_init
0,2d7a8c6e-172a-43f0-8242-1f1ff9e20e4b,O-20250101-075700-001-140730231598624-1,BINANCE-1-1,T-5f9019ba1ec3332e-005,BTCUSDT-PERP.BINANCE-DataActor-140730231598624,BINANCE-001,BTCUSDT-PERP.BINANCE,BUY,MARKET,0.004,93695.10000000,0.37478040 USDT,USDT,TAKER,1735718280000000000,1735718280000000000
1,1884661e-dc32-4dbf-82c5-30c5a5a5491c,O-20250101-075800-001-140730231598624-2,BINANCE-1-2,T-9650a229eaf0bf81-008,BTCUSDT-PERP.BINANCE-DataActor-140730231598624,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.001,93654.30000000,0.09365430 USDT,USDT,TAKER,1735718340000000000,1735718340000000000
2,758d0246-5eab-4233-8ada-44d73bb9608b,O-20250101-080100-001-140730231598624-3,BINANCE-1-3,T-6dec6500621252c8-019,BTCUSDT-PERP.BINANCE-DataActor-140730231598624,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.003,93675.40000000,0.28102620 USDT,USDT,TAKER,1735718520000000000,1735718520000000000
3,9018d2e1-8e9a-4200-9689-1f25cac3a26c,O-20250101-080200-001-140730231598624-4,BINANCE-1-4,T-bcdc115abdff50a6-024,BTCUSDT-PERP.BINANCE-DataActor-140730231598624,BINANCE-001,BTCUSDT-PERP.BINANCE,SELL,MARKET,0.001,93675.50000000,0.09367550 USDT,USDT,TAKER,1735718580000000000,1735718580000000000
